delivery_id,factory_id,project_id,distance_km,expected_time_hours,actual_time_hours,delay_flag,date,project_lat,project_lon,demand,priority_level,factory_lat,factory_lon,base_production_per_week,production_variability,max_storage,weather_index,traffic_index,delay_hours,computed_distance,weather_distance,traffic_distance,priority_encoded,day_of_week,is_weekend
D685,F2,P22,346.48,8.66,16.78,1,2026-04-06,18.75627078942521,77.97856088109904,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.71,8.120000000000001,337.2916621356875,190.56400000000002,246.0008,2,0,0
D686,F3,P180,432.88,10.82,18.76,1,2026-04-06,15.08317296772452,77.45290935178232,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.71,7.940000000000001,433.1266615828351,238.084,307.34479999999996,3,0,0
D687,F5,P108,595.92,14.9,21.49,1,2026-04-17,17.16082689624452,77.3513924773048,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.38,6.589999999999998,585.9130386605809,286.04159999999996,226.44959999999998,2,4,0
D688,F2,P127,267.7,6.69,11.74,1,2026-04-11,14.372081149182389,75.35824685157021,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.89,0.15,5.05,268.10115361198626,238.253,40.154999999999994,2,5,1
D689,F4,P24,813.48,20.34,39.95,1,2026-04-15,19.722042458113105,76.85627398149347,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,19.610000000000003,814.4102219332675,740.2668,479.9532,1,2,0
D690,F5,P12,584.61,14.62,21.84,1,2026-04-26,17.466108150603667,76.87997326226096,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.53,0.44,7.220000000000001,576.7757933269237,309.8433,257.2284,2,6,1
D691,F1,P27,495.48,12.39,21.73,1,2026-04-21,15.387211845650956,75.15905214540456,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.57,0.74,9.34,479.13365268093276,282.42359999999996,366.65520000000004,1,1,0
D692,F3,P77,586.95,14.67,21.9,1,2026-04-24,14.607671241615078,73.76192838052438,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.24,0.4,7.229999999999999,579.7458668844433,140.868,234.78000000000003,2,4,0
D693,F2,P54,339.52,8.49,14.77,1,2026-04-09,14.177057995077082,77.1815209643309,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.84,0.43,6.279999999999999,336.7177034353101,285.1968,145.9936,3,3,0
D694,F4,P134,342.16,8.55,13.37,1,2026-04-26,15.507792984144697,77.3762090823616,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.53,0.44,4.8199999999999985,342.5931711705588,181.34480000000002,150.55040000000002,2,6,1
D695,F4,P44,767.98,19.2,38.74,1,2026-04-22,17.56412869140902,73.114651635247,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.77,0.82,19.540000000000003,757.3925014448656,591.3446,629.7436,2,2,0
D696,F5,P109,607.34,15.18,30.54,1,2026-04-04,18.913340520575225,73.84148214593245,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.97,1.0,15.36,608.2973098217138,589.1198,607.34,3,5,1
D697,F1,P130,708.39,17.71,23.82,1,2026-04-28,17.023155319589087,73.55419162809633,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.56,0.32,6.109999999999999,684.8793404888089,396.69840000000005,226.6848,3,1,0
D698,F2,P96,364.19,9.1,13.45,1,2026-04-14,19.789310694042538,74.27136779789973,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.88,0.24,4.35,362.0156177575754,320.4872,87.40559999999999,3,1,0
D699,F4,P75,207.5,5.19,7.73,1,2026-04-24,13.205740351723437,76.06559021392574,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.24,0.4,2.54,203.5316776985318,49.8,83.0,1,4,0
D700,F5,P137,605.5,15.14,23.61,1,2026-04-13,18.8832369464934,74.00201088412692,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.58,0.86,8.469999999999999,606.3301608019827,351.19,520.73,3,0,0
D701,F5,P52,137.77,3.44,5.75,1,2026-04-14,14.594760168042193,72.97670363760538,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,2.31,137.380759610148,121.23760000000001,33.0648,3,1,0
D702,F5,P182,531.54,13.29,23.95,1,2026-04-07,15.96829963434725,77.54312286953551,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.97,0.69,10.66,519.8493667393803,515.5938,366.76259999999996,1,1,0
D703,F2,P84,212.01,5.3,8.09,1,2026-04-05,17.566275194760657,73.8284001743784,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.06,0.74,2.79,204.56763008440907,12.7206,156.88739999999999,2,6,1
D704,F4,P131,289.08,7.23,12.31,1,2026-04-15,12.567527335999422,75.1742706177111,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,5.08,282.72459589200355,263.0628,170.5572,3,2,0
D705,F2,P60,350.23,8.76,12.48,1,2026-04-05,13.75011375658456,76.46481601613873,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.06,0.74,3.7200000000000006,349.85431960073157,21.0138,259.1702,2,6,1
D706,F3,P156,506.07,12.65,19.63,1,2026-04-20,17.84031453249455,72.38172902153319,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.25,0.41,6.979999999999999,482.5761502145353,126.5175,207.4887,1,0,0
D707,F3,P177,611.8,15.3,22.5,1,2026-04-14,13.716712957666992,75.01807266582381,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.88,0.24,7.199999999999999,610.291213557565,538.384,146.832,2,1,0
D708,F4,P39,443.41,11.09,17.91,1,2026-04-21,13.887879357991649,74.0485465820906,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.57,0.74,6.82,434.0216794776422,252.7437,328.1234,2,1,0
D709,F5,P134,490.11,12.25,18.42,1,2026-04-20,15.507792984144697,77.3762090823616,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.25,0.41,6.170000000000002,478.75846818721635,122.5275,200.9451,2,0,0
D710,F2,P19,385.01,9.63,15.78,1,2026-04-12,19.413270926350357,77.81817596685137,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.51,0.23,6.149999999999999,377.74757253123727,196.3551,88.5523,2,6,1
D711,F5,P191,663.16,16.58,21.82,1,2026-04-25,17.438758239201967,77.919270083579,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.08,5.240000000000002,651.0205713808159,318.3168,53.0528,1,5,1
D712,F2,P178,518.52,12.96,24.86,1,2026-04-23,12.31170505848187,76.94603107470314,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.74,0.68,11.899999999999999,517.9920200466381,383.7048,352.59360000000004,2,3,0
D713,F5,P42,632.82,15.82,30.56,1,2026-04-09,13.61375361868317,79.16610876538816,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.84,0.43,14.739999999999998,616.3285665705265,531.5688,272.11260000000004,1,3,0
D714,F2,P101,334.72,8.37,12.14,1,2026-04-05,14.931750276662878,77.9533641844525,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.06,0.74,3.7700000000000014,327.3642795457012,20.0832,247.6928,1,6,1
D715,F5,P63,655.19,16.38,24.48,1,2026-04-30,17.57043418271831,77.69816471939554,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.92,0.25,8.100000000000001,644.0777112629396,602.7748,163.7975,2,3,0
D716,F1,P114,331.39,8.28,16.52,1,2026-04-07,17.981750191179312,79.62457477619162,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.97,0.69,8.24,331.97067432730006,321.44829999999996,228.65909999999997,2,1,0
D717,F4,P4,582.14,14.55,22.3,1,2026-04-18,13.862170723442434,72.72485147626257,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.71,0.25,7.75,568.9497083619831,413.3194,145.535,3,5,1
D718,F4,P135,558.3,13.96,20.25,1,2026-04-05,14.625221339797855,73.24033293382195,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.06,0.74,6.289999999999999,546.6392305403327,33.498,413.14199999999994,3,6,1
D719,F4,P21,463.88,11.6,22.84,1,2026-04-04,16.16667408020659,79.68937619479479,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.97,1.0,11.24,461.69355018744545,449.9636,463.88,1,5,1
D720,F1,P113,103.33,2.58,3.64,1,2026-04-12,14.236482734374068,79.06795217813007,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.51,0.23,1.06,102.40336428618059,52.6983,23.765900000000002,2,6,1
D721,F5,P186,403.73,10.09,22.56,1,2026-04-27,15.38776753846495,76.54816226999966,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.8,0.98,12.469999999999999,395.31871172043435,322.98400000000004,395.6554,1,0,0
D722,F5,P134,490.11,12.25,20.85,1,2026-04-28,15.507792984144697,77.3762090823616,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.56,0.32,8.600000000000001,478.75846818721635,274.46160000000003,156.83520000000001,2,1,0
D723,F4,P70,742.25,18.56,29.62,1,2026-04-21,16.741573791035147,72.64682661066172,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.57,0.74,11.060000000000002,729.4007739831497,423.0825,549.265,3,1,0
D724,F5,P5,426.06,10.65,16.08,1,2026-04-30,16.9470880746647,75.05969593013731,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.92,0.25,5.429999999999998,424.2658824531045,391.97520000000003,106.515,1,3,0
D725,F2,P63,252.54,6.31,11.07,1,2026-04-13,17.57043418271831,77.69816471939554,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.58,0.86,4.760000000000001,243.11169738835946,146.4732,217.18439999999998,2,0,0
D726,F1,P179,264.12,6.6,10.51,1,2026-04-14,14.692433719109813,77.24578108304594,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.88,0.24,3.91,255.89396306090134,232.4256,63.388799999999996,1,1,0
D727,F2,P193,71.5,1.79,2.68,1,2026-04-10,16.274619788244507,75.97248952546462,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.22,0.4,0.8900000000000001,70.46217632140339,15.73,28.6,2,4,0
D728,F5,P63,655.19,16.38,29.88,1,2026-04-02,17.57043418271831,77.69816471939554,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.95,0.78,13.5,644.0777112629396,622.4305,511.04820000000007,2,3,0
D729,F5,P195,136.35,3.41,5.64,1,2026-04-19,12.799879097294909,72.42788237397895,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.33,0.43,2.2299999999999995,134.04317676471788,44.9955,58.6305,2,6,1
D730,F2,P73,345.81,8.65,11.2,1,2026-04-12,19.867385127158744,75.19059553955643,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.51,0.23,2.549999999999999,346.1626003765519,176.3631,79.5363,3,6,1
D731,F4,P160,321.82,8.05,13.8,1,2026-04-11,14.491306475130354,79.83608422897207,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.89,0.15,5.75,317.9242473235847,286.4198,48.272999999999996,3,5,1
D732,F2,P168,217.53,5.44,9.32,1,2026-04-08,16.3150195872005,77.47171015518512,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.84,0.87,3.88,209.39689837302302,182.7252,189.2511,2,2,0
D733,F3,P62,628.13,15.7,26.04,1,2026-04-13,14.031323311474758,73.9750085027088,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.58,0.86,10.34,622.792592203113,364.31539999999995,540.1918,1,0,0
D734,F3,P24,88.14,2.2,3.18,1,2026-04-01,19.722042458113105,76.85627398149347,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.21,0.98,88.27674786542426,48.477000000000004,18.5094,1,2,0
D735,F1,P179,264.12,6.6,13.98,1,2026-04-02,14.692433719109813,77.24578108304594,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.95,0.78,7.380000000000001,255.89396306090134,250.914,206.0136,1,3,0
D736,F3,P138,780.84,19.52,27.31,1,2026-04-20,12.310677875435385,74.42612411738578,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.25,0.41,7.789999999999999,778.8917147453677,195.21,320.1444,2,0,0
D737,F5,P79,167.18,4.18,7.36,1,2026-04-27,14.789327898333834,72.76941240873137,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.8,0.98,3.1800000000000006,166.40066365333243,133.744,163.8364,3,0,0
D738,F4,P192,345.73,8.64,10.76,1,2026-04-25,13.905889219231836,75.02183108941036,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.48,0.08,2.119999999999999,339.2164750535489,165.9504,27.6584,1,5,1
D739,F4,P109,839.78,20.99,34.99,1,2026-04-18,18.913340520575225,73.84148214593245,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.71,0.25,14.000000000000004,832.7611676683739,596.2438,209.945,3,5,1
D740,F2,P2,75.91,1.9,3.92,1,2026-04-02,16.198197282067113,75.19888777372205,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.95,0.78,2.02,75.15621429629994,72.11449999999999,59.2098,1,3,0
D741,F5,P16,342.04,8.55,11.74,1,2026-04-20,13.66353330294551,76.54160262255994,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.25,0.41,3.1899999999999995,333.13473801059575,85.51,140.2364,1,0,0
D742,F4,P198,590.5,14.76,22.32,1,2026-04-20,17.414159235394425,75.86016759714114,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.25,0.41,7.5600000000000005,588.9562025950372,147.625,242.105,3,0,0
D743,F1,P41,510.9,12.77,17.84,1,2026-04-16,12.88712656649465,75.51469201492615,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.35,0.71,5.07,499.89659552707496,178.81499999999997,362.739,1,3,0
D744,F4,P45,512.81,12.82,15.64,1,2026-04-24,16.83533903422254,76.31872873041338,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.24,0.4,2.8200000000000003,512.0593604346558,123.07439999999998,205.124,2,4,0
D745,F2,P6,343.61,8.59,14.02,1,2026-04-13,19.865847086454306,75.73410314598384,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.58,0.86,5.43,344.16262498611525,199.2938,295.5046,2,0,0
D746,F1,P132,293.09,7.33,12.67,1,2026-04-09,12.406148248315176,79.09293719160527,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.43,5.34,293.2919529417908,246.19559999999996,126.02869999999999,3,3,0
D747,F3,P142,361.82,9.05,17.86,1,2026-04-07,18.73618460009585,73.55504027195899,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.97,0.69,8.809999999999999,343.11338779793977,350.9654,249.65579999999997,2,1,0
D748,F1,P23,354.92,8.87,13.13,1,2026-04-06,16.317537059112638,76.69400932531079,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,4.260000000000002,344.625375229283,195.20600000000002,251.9932,3,0,0
D749,F5,P25,130.53,3.26,5.06,1,2026-04-06,14.207993456180349,74.37018804563266,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.71,1.7999999999999998,128.5402495560919,71.79150000000001,92.6763,1,0,0
D750,F4,P54,202.61,5.07,7.85,1,2026-04-30,14.177057995077082,77.1815209643309,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.92,0.25,2.7799999999999994,202.38968087104078,186.40120000000002,50.6525,3,3,0
D751,F1,P81,161.99,4.05,6.66,1,2026-04-19,16.14201080421984,78.70168084725863,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.33,0.43,2.6100000000000003,160.01925986626517,53.456700000000005,69.6557,2,6,1
D752,F4,P14,563.96,14.1,26.23,1,2026-04-14,15.128484860585926,73.4578887023045,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.88,0.24,12.13,553.1844972398674,496.2848,135.3504,2,1,0
D753,F1,P10,830.11,20.75,32.71,1,2026-04-01,15.083332020319329,72.1277300177617,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.21,11.96,803.0507448475704,456.56050000000005,174.32309999999998,1,2,0
D754,F1,P43,355.51,8.89,16.17,1,2026-04-03,15.802961785456894,76.50620457581107,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.11,0.93,7.280000000000001,344.1630027733898,39.1061,330.6243,1,4,0
D755,F3,P26,810.98,20.27,43.37,1,2026-04-27,13.32213551250402,72.12509125392955,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.8,0.98,23.099999999999998,799.260991016486,648.7840000000001,794.7604,1,0,0
D756,F5,P52,137.77,3.44,5.48,1,2026-04-14,14.594760168042193,72.97670363760538,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,2.0400000000000005,137.380759610148,121.23760000000001,33.0648,3,1,0
D757,F2,P114,469.93,11.75,20.04,1,2026-04-29,17.981750191179312,79.62457477619162,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.04,0.92,8.29,451.0339346759645,18.7972,432.3356,2,2,0
D758,F1,P155,521.67,13.04,21.82,1,2026-04-26,17.256890628001337,75.48538318942313,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.53,0.44,8.780000000000001,506.8151804640437,276.4851,229.5348,1,6,1
D759,F4,P62,456.91,11.42,23.15,1,2026-04-02,14.031323311474758,73.9750085027088,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.95,0.78,11.729999999999999,447.33948579523866,434.0645,356.38980000000004,1,3,0
D760,F4,P173,101.85,2.55,3.56,1,2026-04-03,13.02800282587128,78.48963341388803,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.11,0.93,1.0100000000000002,100.51368721536397,11.2035,94.7205,1,4,0
D761,F1,P110,354.04,8.85,18.2,1,2026-04-07,15.99354703907802,76.57603359367346,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.97,0.69,9.35,343.04867653994415,343.41880000000003,244.2876,1,1,0
D762,F1,P192,523.01,13.08,22.45,1,2026-04-30,13.905889219231836,75.02183108941036,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.92,0.25,9.37,508.2361774817074,481.1692,130.7525,1,3,0
D763,F3,P56,631.46,15.79,32.22,1,2026-04-02,14.438250065264231,73.31724682514353,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.95,0.78,16.43,622.5910811150839,599.8870000000001,492.53880000000004,3,3,0
D764,F5,P17,600.16,15.0,27.36,1,2026-04-03,12.250506339644469,78.73827819675999,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.11,0.93,12.36,586.882886800168,66.0176,558.1488,3,4,0
D765,F3,P199,566.78,14.17,23.81,1,2026-04-15,15.94420526217444,72.66627528956208,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.91,0.59,9.639999999999999,550.687578501837,515.7698,334.4002,2,2,0
D766,F1,P79,759.18,18.98,30.51,1,2026-04-17,14.789327898333834,72.76941240873137,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.48,0.38,11.530000000000001,734.9581322075593,364.40639999999996,288.48839999999996,3,4,0
D767,F2,P17,613.3,15.33,25.07,1,2026-04-18,12.250506339644469,78.73827819675999,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.71,0.25,9.74,607.9289197590898,435.4429999999999,153.325,3,5,1
D768,F1,P131,560.93,14.02,19.77,1,2026-04-11,12.567527335999422,75.1742706177111,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.89,0.15,5.75,549.4700695494566,499.22769999999997,84.13949999999998,3,5,1
D769,F3,P97,508.45,12.71,17.57,1,2026-04-05,14.442910882755148,75.88491002868982,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.06,0.74,4.859999999999999,508.485077451082,30.506999999999998,376.253,3,6,1
D770,F5,P20,366.93,9.17,18.03,1,2026-04-22,14.612326150446684,76.5635517952432,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.77,0.82,8.860000000000001,357.9591701645347,282.53610000000003,300.88259999999997,1,2,0
D771,F4,P47,482.3,12.06,19.14,1,2026-04-26,16.790923731908286,77.55827946431764,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.53,0.44,7.08,483.11284946274435,255.61900000000003,212.21200000000002,3,6,1
D772,F3,P40,739.68,18.49,34.13,1,2026-04-23,12.32346871630745,77.6853031174863,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.74,0.68,15.640000000000004,740.5097373534495,547.3632,502.9824,1,3,0
D773,F3,P31,69.42,1.74,3.39,1,2026-04-08,19.410407028106796,77.20861620401556,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.87,1.6500000000000001,67.99172554396499,58.312799999999996,60.3954,3,2,0
D774,F3,P31,69.42,1.74,3.71,1,2026-04-04,19.410407028106796,77.20861620401556,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.97,1.0,1.97,67.99172554396499,67.3374,69.42,3,5,1
D775,F1,P47,302.21,7.56,11.59,1,2026-04-21,16.790923731908286,77.55827946431764,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.57,0.74,4.03,296.2418531201805,172.25969999999998,223.63539999999998,3,1,0
D776,F4,P167,803.13,20.08,24.35,1,2026-04-20,19.467490464635866,76.00831907132208,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.25,0.41,4.270000000000003,802.693000007748,200.7825,329.2833,3,0,0
D777,F1,P161,847.66,21.19,34.5,1,2026-04-19,13.40264215911471,72.137288814654,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.33,0.43,13.309999999999999,824.2873718583689,279.7278,364.49379999999996,3,6,1
D778,F4,P153,219.67,5.49,7.96,1,2026-04-30,13.46292797685846,79.47691197871768,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.92,0.25,2.4699999999999998,215.92997914278885,202.0964,54.9175,3,3,0
D779,F1,P70,796.36,19.91,32.59,1,2026-04-16,16.741573791035147,72.64682661066172,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.35,0.71,12.680000000000003,769.118991385691,278.726,565.4155999999999,3,3,0
D780,F4,P43,397.84,9.95,14.58,1,2026-04-10,15.802961785456894,76.50620457581107,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.22,0.4,4.630000000000001,397.0370791829759,87.5248,159.136,1,4,0
D781,F1,P199,777.43,19.44,33.85,1,2026-04-07,15.94420526217444,72.66627528956208,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.97,0.69,14.41,751.0630741835048,754.1071,536.4266999999999,2,1,0
D782,F5,P53,660.82,16.52,24.2,1,2026-04-17,14.8503827046158,79.25462753236603,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.38,7.68,642.9752055251372,317.1936,251.1116,1,4,0
D783,F4,P105,525.78,13.14,18.95,1,2026-04-28,16.71896678048435,79.83114286620007,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.56,0.32,5.809999999999999,523.5219112768297,294.4368,168.2496,1,1,0
D784,F2,P88,389.39,9.73,12.35,1,2026-04-12,16.46634762885678,79.06109074551472,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.51,0.23,2.619999999999999,373.89972516952514,198.5889,89.5597,3,6,1
